No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1298,Bus1 (USB1.1),401.18375ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1299,Bus1 (USB1.1),401.20682ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1300,Bus1 (USB1.1),401.208745ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1301,Bus1 (USB1.1),401.23182ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1302,Bus1 (USB1.1),401.233745ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1303,Bus1 (USB1.1),401.25682ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1304,Bus1 (USB1.1),401.258745ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1305,Bus1 (USB1.1),401.28182ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1306,Bus1 (USB1.1),401.28374ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1307,Bus1 (USB1.1),401.306815ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1308,Bus1 (USB1.1),401.30874ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1309,Bus1 (USB1.1),401.331815ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1310,Bus1 (USB1.1),401.333755ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1311,Bus1 (USB1.1),401.356815ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1312,Bus1 (USB1.1),401.358755ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1313,Bus1 (USB1.1),401.381815ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1314,Bus1 (USB1.1),401.383755ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1315,Bus1 (USB1.1),401.406815ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1316,Bus1 (USB1.1),401.40875ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1317,Bus1 (USB1.1),401.431815ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1318,Bus1 (USB1.1),401.43375ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1319,Bus1 (USB1.1),401.456815ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1320,Bus1 (USB1.1),401.458745ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1321,Bus1 (USB1.1),401.481815ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1322,Bus1 (USB1.1),401.483745ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1323,Bus1 (USB1.1),401.506815ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1324,Bus1 (USB1.1),401.508745ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1325,Bus1 (USB1.1),401.531815ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1326,Bus1 (USB1.1),401.53374ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1327,Bus1 (USB1.1),401.55681ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1328,Bus1 (USB1.1),401.55874ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1329,Bus1 (USB1.1),401.58181ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1330,Bus1 (USB1.1),401.58374ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1331,Bus1 (USB1.1),401.60681ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1332,Bus1 (USB1.1),401.608735ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1333,Bus1 (USB1.1),401.63181ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1334,Bus1 (USB1.1),401.633735ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1335,Bus1 (USB1.1),401.65681ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
1336,Bus1 (USB1.1),401.65873ms,0X01,Sof,0X0A7,0X0A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1337,Bus1 (USB1.1),401.72301ms,0X01,0X96,0X0B,0X1,0X09,Eop,
No.,Name,Time,Sync,NAK,Eop,
1338,Bus1 (USB1.1),401.726275ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1339,Bus1 (USB1.1),401.728205ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1340,Bus1 (USB1.1),401.731475ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1341,Bus1 (USB1.1),401.733415ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1342,Bus1 (USB1.1),401.75681ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1343,Bus1 (USB1.1),401.758745ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1344,Bus1 (USB1.1),401.78181ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1345,Bus1 (USB1.1),401.783745ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1346,Bus1 (USB1.1),401.80681ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1347,Bus1 (USB1.1),401.80874ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1348,Bus1 (USB1.1),401.831805ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1349,Bus1 (USB1.1),401.83374ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1350,Bus1 (USB1.1),401.856805ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1351,Bus1 (USB1.1),401.85874ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1352,Bus1 (USB1.1),401.881805ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1353,Bus1 (USB1.1),401.883735ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1354,Bus1 (USB1.1),401.906805ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1355,Bus1 (USB1.1),401.908735ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1356,Bus1 (USB1.1),401.931805ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1357,Bus1 (USB1.1),401.933735ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1358,Bus1 (USB1.1),401.956805ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1359,Bus1 (USB1.1),401.95873ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1360,Bus1 (USB1.1),401.981805ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1361,Bus1 (USB1.1),401.98373ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1362,Bus1 (USB1.1),402.006805ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1363,Bus1 (USB1.1),402.008725ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1364,Bus1 (USB1.1),402.031805ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1365,Bus1 (USB1.1),402.033725ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1366,Bus1 (USB1.1),402.056805ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1367,Bus1 (USB1.1),402.058725ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1368,Bus1 (USB1.1),402.0818ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1369,Bus1 (USB1.1),402.08374ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1370,Bus1 (USB1.1),402.1068ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1371,Bus1 (USB1.1),402.10874ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1372,Bus1 (USB1.1),402.1318ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1373,Bus1 (USB1.1),402.133735ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1374,Bus1 (USB1.1),402.1568ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1375,Bus1 (USB1.1),402.158735ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1376,Bus1 (USB1.1),402.1818ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1377,Bus1 (USB1.1),402.183735ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1378,Bus1 (USB1.1),402.2068ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1379,Bus1 (USB1.1),402.20873ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1380,Bus1 (USB1.1),402.2318ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1381,Bus1 (USB1.1),402.23373ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1382,Bus1 (USB1.1),402.2568ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1383,Bus1 (USB1.1),402.25873ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1384,Bus1 (USB1.1),402.2818ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1385,Bus1 (USB1.1),402.283725ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1386,Bus1 (USB1.1),402.3068ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1387,Bus1 (USB1.1),402.308725ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1388,Bus1 (USB1.1),402.331795ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1389,Bus1 (USB1.1),402.33372ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1390,Bus1 (USB1.1),402.356795ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1391,Bus1 (USB1.1),402.35872ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1392,Bus1 (USB1.1),402.381795ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1393,Bus1 (USB1.1),402.38372ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1394,Bus1 (USB1.1),402.406795ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1395,Bus1 (USB1.1),402.408715ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1396,Bus1 (USB1.1),402.431795ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1397,Bus1 (USB1.1),402.433715ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1398,Bus1 (USB1.1),402.456795ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1399,Bus1 (USB1.1),402.458735ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1400,Bus1 (USB1.1),402.481795ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1401,Bus1 (USB1.1),402.48373ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1402,Bus1 (USB1.1),402.506795ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1403,Bus1 (USB1.1),402.50873ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1404,Bus1 (USB1.1),402.531795ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1405,Bus1 (USB1.1),402.53373ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1406,Bus1 (USB1.1),402.556795ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1407,Bus1 (USB1.1),402.558725ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1408,Bus1 (USB1.1),402.58179ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1409,Bus1 (USB1.1),402.583725ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1410,Bus1 (USB1.1),402.60679ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1411,Bus1 (USB1.1),402.608725ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1412,Bus1 (USB1.1),402.63179ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1413,Bus1 (USB1.1),402.63372ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1414,Bus1 (USB1.1),402.65679ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
1415,Bus1 (USB1.1),402.65872ms,0X01,Sof,0X0A8,0X1A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1416,Bus1 (USB1.1),402.72299ms,0X01,0X96,0X0B,0X1,0X09,Eop,
No.,Name,Time,Sync,NAK,Eop,
1417,Bus1 (USB1.1),402.726255ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1418,Bus1 (USB1.1),402.72819ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1419,Bus1 (USB1.1),402.731455ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1420,Bus1 (USB1.1),402.73338ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1421,Bus1 (USB1.1),402.75679ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1422,Bus1 (USB1.1),402.75871ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1423,Bus1 (USB1.1),402.78179ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1424,Bus1 (USB1.1),402.78371ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1425,Bus1 (USB1.1),402.80679ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1426,Bus1 (USB1.1),402.808725ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1427,Bus1 (USB1.1),402.83179ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1428,Bus1 (USB1.1),402.833725ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1429,Bus1 (USB1.1),402.856785ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1430,Bus1 (USB1.1),402.858725ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1431,Bus1 (USB1.1),402.881785ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1432,Bus1 (USB1.1),402.88372ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1433,Bus1 (USB1.1),402.906785ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1434,Bus1 (USB1.1),402.90872ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1435,Bus1 (USB1.1),402.931785ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1436,Bus1 (USB1.1),402.933715ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1437,Bus1 (USB1.1),402.956785ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1438,Bus1 (USB1.1),402.958715ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1439,Bus1 (USB1.1),402.981785ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1440,Bus1 (USB1.1),402.983715ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1441,Bus1 (USB1.1),403.006785ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1442,Bus1 (USB1.1),403.00871ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1443,Bus1 (USB1.1),403.031785ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1444,Bus1 (USB1.1),403.03371ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1445,Bus1 (USB1.1),403.056785ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1446,Bus1 (USB1.1),403.05871ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1447,Bus1 (USB1.1),403.081785ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1448,Bus1 (USB1.1),403.083705ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1449,Bus1 (USB1.1),403.10678ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1450,Bus1 (USB1.1),403.108705ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1451,Bus1 (USB1.1),403.13178ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1452,Bus1 (USB1.1),403.1337ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1453,Bus1 (USB1.1),403.15678ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1454,Bus1 (USB1.1),403.1587ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1455,Bus1 (USB1.1),403.18178ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1456,Bus1 (USB1.1),403.18372ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1457,Bus1 (USB1.1),403.20678ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1458,Bus1 (USB1.1),403.20872ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1459,Bus1 (USB1.1),403.23178ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1460,Bus1 (USB1.1),403.233715ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1461,Bus1 (USB1.1),403.25678ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1462,Bus1 (USB1.1),403.258715ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1463,Bus1 (USB1.1),403.28178ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1464,Bus1 (USB1.1),403.283715ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1465,Bus1 (USB1.1),403.30678ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1466,Bus1 (USB1.1),403.30871ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1467,Bus1 (USB1.1),403.33178ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1468,Bus1 (USB1.1),403.33371ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1469,Bus1 (USB1.1),403.356775ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1470,Bus1 (USB1.1),403.358705ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1471,Bus1 (USB1.1),403.381775ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1472,Bus1 (USB1.1),403.383705ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1473,Bus1 (USB1.1),403.406775ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1474,Bus1 (USB1.1),403.408705ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1475,Bus1 (USB1.1),403.431775ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1476,Bus1 (USB1.1),403.4337ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1477,Bus1 (USB1.1),403.456775ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1478,Bus1 (USB1.1),403.4587ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1479,Bus1 (USB1.1),403.481775ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1480,Bus1 (USB1.1),403.483695ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1481,Bus1 (USB1.1),403.506775ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1482,Bus1 (USB1.1),403.508695ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1483,Bus1 (USB1.1),403.531775ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1484,Bus1 (USB1.1),403.533715ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1485,Bus1 (USB1.1),403.556775ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1486,Bus1 (USB1.1),403.55871ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1487,Bus1 (USB1.1),403.581775ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1488,Bus1 (USB1.1),403.58371ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1489,Bus1 (USB1.1),403.60677ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1490,Bus1 (USB1.1),403.60871ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1491,Bus1 (USB1.1),403.63177ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1492,Bus1 (USB1.1),403.633705ms,0X01,0X96,0X0B,0X2,0X10,Eop,
No.,Name,Time,Sync,NAK,Eop,
1493,Bus1 (USB1.1),403.65677ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,Sof,Frame,CRC5,Eop,
1494,Bus1 (USB1.1),403.658705ms,0X01,Sof,0X0A9,0X05,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
1495,Bus1 (USB1.1),403.72297ms,0X01,0X96,0X0B,0X1,0X09,Eop,
No.,Name,Time,Sync,NAK,Eop,
1496,Bus1 (USB1.1),403.726235ms,0X01,0X5A,Eop,
No.,Name,Time,Sync,In,Address,Endpoint,CRC5,Eop,
